painting,paintingLabel,height,width,creationYear,countryLabel,materialLabel,authorLabel
http://www.wikidata.org/entity/Q180632,Папа Павел III с племянниками Алессандро и Оттавио Фарнезе,210,176,1546,Италия,масляные краски,Тициан
http://www.wikidata.org/entity/Q113262,Young man in Mayo costume,188,125,1863,США,холст,Эдуард Мане
http://www.wikidata.org/entity/Q257580,Последний рейс корабля «Отважный»,90.7,121.6,1839,Великобритания,масляные краски,Уильям Тёрнер
http://www.wikidata.org/entity/Q3605532,Adoration of the Magi,258,243,1496,Италия,масляные краски,Филиппино Липпи
http://www.wikidata.org/entity/Q3605532,Adoration of the Magi,258,243,1496,Италия,панель,Филиппино Липпи
http://www.wikidata.org/entity/Q180632,Папа Павел III с племянниками Алессандро и Оттавио Фарнезе,210,176,1546,Италия,холст,Тициан
http://www.wikidata.org/entity/Q434461,The Seven Sacraments,200,223,1440,Бельгия,масляные краски,Рогир ван дер Вейден
http://www.wikidata.org/entity/Q434461,The Seven Sacraments,200,223,1453,Бельгия,масляные краски,Рогир ван дер Вейден
http://www.wikidata.org/entity/Q257580,Последний рейс корабля «Отважный»,90.7,121.6,1839,Великобритания,холст,Уильям Тёрнер
http://www.wikidata.org/entity/Q434461,The Seven Sacraments,200,223,1440,Бельгия,панель,Рогир ван дер Вейден
http://www.wikidata.org/entity/Q434461,The Seven Sacraments,200,223,1453,Бельгия,панель,Рогир ван дер Вейден
http://www.wikidata.org/entity/Q602530,Baptism of Christ,132,182.4,1505,Бельгия,масляные краски,Герард Давид
http://www.wikidata.org/entity/Q455319,Дармштадтская мадонна,146.5,102,1526,Германия,масляные краски,Ганс Гольбейн Младший
http://www.wikidata.org/entity/Q602530,Baptism of Christ,132,182.4,1505,Бельгия,панель,Герард Давид
http://www.wikidata.org/entity/Q212616,Плот «Медузы»,491,716,1819,Франция,масляные краски,Теодор Жерико
http://www.wikidata.org/entity/Q867678,Antea,136,86,1535,Италия,масляные краски,Франческо Пармиджанино
http://www.wikidata.org/entity/Q318944,Triptych: The Last Supper,183,152.5,1464,Бельгия,масляные краски,Дирк Баутс
http://www.wikidata.org/entity/Q318944,Triptych: The Last Supper,183,152.5,1466,Бельгия,масляные краски,Дирк Баутс
http://www.wikidata.org/entity/Q318944,Triptych: The Last Supper,183,152.5,1464,Бельгия,панель,Дирк Баутс
http://www.wikidata.org/entity/Q318944,Triptych: The Last Supper,183,152.5,1466,Бельгия,панель,Дирк Баутс
http://www.wikidata.org/entity/Q212616,Плот «Медузы»,491,716,1819,Франция,холст,Теодор Жерико
http://www.wikidata.org/entity/Q867678,Antea,136,86,1535,Италия,холст,Франческо Пармиджанино
http://www.wikidata.org/entity/Q24090,Возложение тернового венца,303,180,1542,Франция,панель из тополя,Тициан
http://www.wikidata.org/entity/Q874058,Поклонение волхвов (картина ван дер Вейдена),138,153,1453,Германия,масляные краски,Рогир ван дер Вейден
http://www.wikidata.org/entity/Q604761,Голубой мальчик,179.4,123.8,1770,США,масляные краски,Томас Гейнсборо
http://www.wikidata.org/entity/Q874058,Поклонение волхвов (картина ван дер Вейдена),138,153,1453,Германия,панель,Рогир ван дер Вейден
http://www.wikidata.org/entity/Q604761,Голубой мальчик,179.4,123.8,1770,США,холст,Томас Гейнсборо
http://www.wikidata.org/entity/Q317261,Прусская дань,388,785,1879,Польша,масляные краски,Ян Матейко
http://www.wikidata.org/entity/Q24090,Возложение тернового венца,303,180,1542,Франция,масляные краски,Тициан
http://www.wikidata.org/entity/Q3627381,Вознесение Девы Марии,362,209,1523,Италия,масляные краски,Андреа дель Сарто
http://www.wikidata.org/entity/Q317261,Прусская дань,388,785,1879,Польша,холст,Ян Матейко
http://www.wikidata.org/entity/Q3605564,"Поклонение младенцу Христу (картина Лотто, Вашингтон)",46,35.9,1523,США,масляные краски,Лоренцо Лотто
http://www.wikidata.org/entity/Q3605564,"Поклонение младенцу Христу (картина Лотто, Вашингтон)",46,35.9,1523,США,панель,Лоренцо Лотто
http://www.wikidata.org/entity/Q247282,Аполлон в кузнице Вулкана,223,290,1630,Испания,масляные краски,Диего Веласкес
http://www.wikidata.org/entity/Q25986,Сусанна и старцы,74.8,61.2,1526,Германия,lime panel,Альбрехт Альтдорфер
http://www.wikidata.org/entity/Q3627381,Вознесение Девы Марии,362,209,1523,Италия,древесноволокнистая плита,Андреа дель Сарто
http://www.wikidata.org/entity/Q247282,Аполлон в кузнице Вулкана,223,290,1630,Испания,холст,Диего Веласкес
http://www.wikidata.org/entity/Q2838937,Avenue of Poplars near Moret-sur-Loing,65,81,1890,Франция,масляные краски,Альфред Сислей
http://www.wikidata.org/entity/Q2838937,Avenue of Poplars near Moret-sur-Loing,65,81,1890,Франция,холст,Альфред Сислей
http://www.wikidata.org/entity/Q12418,Мона Лиза,79.4,53.4,1503,Франция,панель из тополя,Леонардо да Винчи
http://www.wikidata.org/entity/Q3213754,Madonna and child with saints,252,223,1512,Франция,масляные краски,Фра Бартоломмео
http://www.wikidata.org/entity/Q455319,Дармштадтская мадонна,146.5,102,1526,Германия,мягкая древесина,Ганс Гольбейн Младший
http://www.wikidata.org/entity/Q203259,The Fall of the Damned,286,224,1621,Германия,масляные краски,Питер Пауль Рубенс
http://www.wikidata.org/entity/Q3213754,Madonna and child with saints,252,223,1512,Франция,панель,Фра Бартоломмео
http://www.wikidata.org/entity/Q203259,The Fall of the Damned,286,224,1621,Германия,панель,Питер Пауль Рубенс
http://www.wikidata.org/entity/Q318944,Triptych: The Last Supper,183,71,1464,Бельгия,масляные краски,Дирк Баутс
http://www.wikidata.org/entity/Q318944,Triptych: The Last Supper,183,71,1466,Бельгия,масляные краски,Дирк Баутс
http://www.wikidata.org/entity/Q318944,Triptych: The Last Supper,183,71,1464,Бельгия,панель,Дирк Баутс
http://www.wikidata.org/entity/Q318944,Triptych: The Last Supper,183,71,1466,Бельгия,панель,Дирк Баутс
http://www.wikidata.org/entity/Q23915,Старик с внуком,62.7,46.3,1490,Франция,панель из тополя,Доменико Гирландайо
http://www.wikidata.org/entity/Q151047,Рождение Венеры,172.5,278.5,1485,Италия,темпера,Сандро Боттичелли
http://www.wikidata.org/entity/Q151047,Рождение Венеры,172.5,278.5,1485,Италия,холст,Сандро Боттичелли
http://www.wikidata.org/entity/Q3605568,Adoration of Camaldoli,140,130,1463,Италия,панель,Филиппо Липпи
http://www.wikidata.org/entity/Q3605563,Поклонение пастухов,90.8,110.5,1507,США,масляные краски,Джорджоне
http://www.wikidata.org/entity/Q3623738,The Arrest of His Brethren,26,14,1515,Италия,масляные краски,Франческо Баккьякка
http://www.wikidata.org/entity/Q3605563,Поклонение пастухов,90.8,110.5,1507,США,панель,Джорджоне
http://www.wikidata.org/entity/Q3623738,The Arrest of His Brethren,26,14,1515,Италия,панель,Франческо Баккьякка
http://www.wikidata.org/entity/Q25986,Сусанна и старцы,74.8,61.2,1526,Германия,масляные краски,Альбрехт Альтдорфер
http://www.wikidata.org/entity/Q3605568,Adoration of Camaldoli,140,130,1463,Италия,темпера,Филиппо Липпи
http://www.wikidata.org/entity/Q318944,Triptych: The Last Supper,88,152.5,1464,Бельгия,масляные краски,Дирк Баутс
http://www.wikidata.org/entity/Q318944,Triptych: The Last Supper,88,152.5,1466,Бельгия,масляные краски,Дирк Баутс
http://www.wikidata.org/entity/Q12418,Мона Лиза,79.4,53.4,1503,Франция,масляные краски,Леонардо да Винчи
http://www.wikidata.org/entity/Q113262,Young man in Mayo costume,188,124.8,1863,США,масляные краски,Эдуард Мане
http://www.wikidata.org/entity/Q318944,Triptych: The Last Supper,88,152.5,1464,Бельгия,панель,Дирк Баутс
http://www.wikidata.org/entity/Q318944,Triptych: The Last Supper,88,152.5,1466,Бельгия,панель,Дирк Баутс
http://www.wikidata.org/entity/Q878981,The Mocking of Christ,109,73.5,1504,Германия,ель,Маттиас Грюневальд
http://www.wikidata.org/entity/Q3605531,Поклонение волхвов,29.8,81.3,1506,Италия,масляные краски,Джорджоне
http://www.wikidata.org/entity/Q3605531,Поклонение волхвов,29.8,81.3,1506,Италия,панель,Джорджоне
